camera_id,timestamp,plate,plate_confidence,vehicle_type,vehicle_color,speed,direction,local_track_id
MH_COLABA,2026-08-26T22:11:15+05:30,MH06XF6442,0.83,car,black,24.5,SOUTH,MH_COLABA_T69
MH_SV_SANTACRUZ,2026-08-26T22:11:22+05:30,MH06QN5647,0.8,truck,blue,27.4,NORTH,MH_SV_SANTACRUZ_T978
MH_EEH_KANJURMARG,2026-08-26T22:11:24+05:30,MH47QJ9857,0.83,car,grey,49.5,NORTH,MH_EEH_KANJURMARG_T440
MH_MAHIM_CSWY,2026-08-26T22:11:29+05:30,MH03T0207,0.99,motorcycle,grey,23.9,NORTH,MH_MAHIM_CSWY_T315
MH_SV_ANDHERI,2026-08-26T22:11:41+05:30,RJ22AU7423,0.91,motorcycle,black,24.4,NORTH,MH_SV_ANDHERI_T408
MH_SV_JOGESHWARI,2026-08-26T22:11:51+05:30,MP02WS4728,0.89,car,grey,27.0,NORTH,MH_SV_JOGESHWARI_T707
MH_WEH_BORIVALI,2026-08-26T22:11:53+05:30,MH43A6435,0.95,taxi,silver,40.3,NORTH,MH_WEH_BORIVALI_T115
MH_HAJIALI,2026-08-26T22:12:08+05:30,MH01W2415,0.82,car,silver,25.9,SOUTH,MH_HAJIALI_T431
MH_LBS_BHANDUP,2026-08-26T22:12:08+05:30,MH43RK5890,0.97,car,silver,23.8,NORTH,MH_LBS_BHANDUP_T627
MH_EEH_SION,2026-08-26T22:12:15+05:30,MH02G9869,0.9,car,grey,44.4,NORTH,MH_EEH_SION_T375
MH_WEH_ANDHERI,2026-08-26T22:12:16+05:30,MH01UC0471,0.94,truck,white,43.0,NORTH,MH_WEH_ANDHERI_T492
MH_EEH_MULUND,2026-08-26T22:12:20+05:30,MH05P0604,0.82,car,silver,36.1,NORTH,MH_EEH_MULUND_T146
MH_EEH_VIKHROLI,2026-08-26T22:12:20+05:30,MH46T2269,0.97,car,silver,43.6,NORTH,MH_EEH_VIKHROLI_T670
MH_WEH_JVLR,2026-08-26T22:12:21+05:30,MH02G3665,0.93,car,grey,39.4,NORTH,MH_WEH_JVLR_T348
MH_SP_CHEMBUR,2026-08-26T22:12:21+05:30,MH02P6403,0.84,motorcycle,grey,39.2,EAST,MH_SP_CHEMBUR_T881
MH_SL_BANDRA,2026-08-26T22:12:30+05:30,MH04N3202,0.86,car,black,38.9,NORTH,MH_SL_BANDRA_T319
MH_WEH_JVLR,2026-08-26T22:12:31+05:30,MH47HE5620,0.93,car,red,38.1,NORTH,MH_WEH_JVLR_T22
MH_WEH_GOREGAON,2026-08-26T22:12:32+05:30,MH04Q8309,0.9,motorcycle,white,41.3,NORTH,MH_WEH_GOREGAON_T647
MH_SP_MANKHURD,2026-08-26T22:12:50+05:30,UP05VX7985,0.91,motorcycle,white,34.8,EAST,MH_SP_MANKHURD_T90
MH_WEH_JVLR,2026-08-26T22:12:51+05:30,GJ28XK3250,0.98,motorcycle,silver,42.7,NORTH,MH_WEH_JVLR_T588
MH_WEH_GOREGAON,2026-08-26T22:12:52+05:30,MH48ME9032,0.81,car,white,39.5,NORTH,MH_WEH_GOREGAON_T450
MH_SV_BANDRA,2026-08-26T22:13:00+05:30,MH47BZ9637,0.88,car,brown,24.9,NORTH,MH_SV_BANDRA_T520
MH_LBS_GHATKOPAR,2026-08-26T22:13:00+05:30,MH05U2548,0.92,taxi,white,43.4,NORTH,MH_LBS_GHATKOPAR_T931
MH_EEH_SION,2026-08-26T22:13:05+05:30,MH43JM1632,0.85,car,blue,40.5,NORTH,MH_EEH_SION_T31
MH_SV_MALAD,2026-08-26T22:13:05+05:30,DL09JK5109,0.99,auto,black,25.7,NORTH,MH_SV_MALAD_T265
MH_EEH_GHATKOPAR,2026-08-26T22:13:06+05:30,MH04Q5796,0.88,motorcycle,white,45.9,NORTH,MH_EEH_GHATKOPAR_T565
MH_SP_CHEMBUR,2026-08-26T22:13:40+05:30,MH01JX3449,0.87,car,white,38.2,EAST,MH_SP_CHEMBUR_T513
MH_EEH_VIKHROLI,2026-08-26T22:13:41+05:30,MH48D5999,0.94,car,black,39.0,NORTH,MH_EEH_VIKHROLI_T403
MH_EEH_VIKHROLI,2026-08-26T22:13:51+05:30,MH04D2392,0.82,motorcycle,silver,46.9,NORTH,MH_EEH_VIKHROLI_T275
MH_SL_WORLI,2026-08-26T22:13:57+05:30,MH48H5732,0.95,car,blue,34.1,NORTH,MH_SL_WORLI_T516
MH_SL_BANDRA,2026-08-26T22:14:02+05:30,MH06RC9140,0.84,car,red,40.4,NORTH,MH_SL_BANDRA_T819
MH_EEH_MULUND,2026-08-26T22:14:03+05:30,MH03CQ3423,0.89,taxi,white,37.5,NORTH,MH_EEH_MULUND_T56
MH_SV_ANDHERI,2026-08-26T22:14:11+05:30,MH03TA0078,0.86,car,white,22.1,NORTH,MH_SV_ANDHERI_T234
MH_WEH_KHAR,2026-08-26T22:14:11+05:30,MH47NC7373,0.83,truck,white,40.3,NORTH,MH_WEH_KHAR_T412
MH_LBS_MULUND,2026-08-26T22:14:14+05:30,MH06CE8088,0.93,car,white,36.6,NORTH,MH_LBS_MULUND_T457
MH_WEH_BANDRA,2026-08-26T22:14:24+05:30,MH05LS5259,0.96,car,red,42.2,NORTH,MH_WEH_BANDRA_T217
MH_HAJIALI,2026-08-26T22:14:26+05:30,MH02TD8111,0.85,taxi,brown,25.6,SOUTH,MH_HAJIALI_T59
MH_SV_KHAR,2026-08-26T22:14:27+05:30,GJ21BK7608,0.85,car,white,23.0,NORTH,MH_SV_KHAR_T86
MH_MARINE,2026-08-26T22:14:36+05:30,MH06G7850,0.86,car,silver,21.8,SOUTH,MH_MARINE_T144
MH_SP_MANKHURD,2026-08-26T22:14:50+05:30,MH48J6564,0.89,motorcycle,red,42.7,EAST,MH_SP_MANKHURD_T314
MH_LBS_MULUND,2026-08-26T22:14:51+05:30,RJ28HA0354,0.94,car,silver,24.5,NORTH,MH_LBS_MULUND_T569
MH_SV_ANDHERI,2026-08-26T22:14:54+05:30,MH06NK8997,0.95,car,white,26.4,NORTH,MH_SV_ANDHERI_T425
MH_SV_BANDRA,2026-08-26T22:14:55+05:30,MH04TQ3229,0.99,car,grey,21.6,NORTH,MH_SV_BANDRA_T142
MH_EEH_MULUND,2026-08-26T22:14:56+05:30,MH05J6769,0.98,motorcycle,grey,48.2,NORTH,MH_EEH_MULUND_T256
MH_SP_CHEMBUR,2026-08-26T22:14:59+05:30,MH48ND4585,0.87,taxi,white,39.8,EAST,MH_SP_CHEMBUR_T75
MH_HAJIALI,2026-08-26T22:15:00+05:30,MH06YT9853,0.94,car,black,26.4,SOUTH,MH_HAJIALI_T251
MH_EEH_KANJURMARG,2026-08-26T22:15:02+05:30,MH48X0779,0.98,motorcycle,red,47.4,NORTH,MH_EEH_KANJURMARG_T710
MH_SV_BANDRA,2026-08-26T22:15:09+05:30,MH02YQ5487,0.84,truck,grey,23.4,NORTH,MH_SV_BANDRA_T514
MH_WEH_JVLR,2026-08-26T22:15:14+05:30,MH01UC0471,0.85,truck,white,44.9,NORTH,MH_WEH_JVLR_T467
MH_SV_ANDHERI,2026-08-26T22:15:20+05:30,MH04MV3370,0.87,motorcycle,brown,24.7,NORTH,MH_SV_ANDHERI_T571
MH_PEDDAR,2026-08-26T22:15:24+05:30,MH03G3626,0.86,car,white,26.3,SOUTH,MH_PEDDAR_T181
MH_SV_ANDHERI,2026-08-26T22:15:26+05:30,MH48W1040,0.87,car,blue,20.3,NORTH,MH_SV_ANDHERI_T229
MH_EEH_VIKHROLI,2026-08-26T22:15:27+05:30,MH47QJ9857,0.98,car,grey,48.5,NORTH,MH_EEH_VIKHROLI_T528
MH_EEH_SION,2026-08-26T22:15:33+05:30,MH02SM9970,0.85,taxi,white,33.2,NORTH,MH_EEH_SION_T443
MH_LBS_KURLA,2026-08-26T22:15:36+05:30,RJ07TA8976,0.96,car,brown,25.9,NORTH,MH_LBS_KURLA_T500
MH_EEH_VIKHROLI,2026-08-26T22:15:39+05:30,MH43AC8567,0.92,taxi,white,29.7,NORTH,MH_EEH_VIKHROLI_T337
MH_SL_MID,2026-08-26T22:15:43+05:30,MH06RE5601,0.85,auto,black,43.5,NORTH,MH_SL_MID_T478
MH_WEH_ANDHERI,2026-08-26T22:15:44+05:30,MH47HE5620,0.8,car,red,38.1,NORTH,MH_WEH_ANDHERI_T24
MH_SV_BANDRA,2026-08-26T22:15:45+05:30,MH46RU7061,0.8,car,black,25.5,NORTH,MH_SV_BANDRA_T232
MH_SV_ANDHERI,2026-08-26T22:15:50+05:30,MH05D9048,0.88,motorcycle,red,25.2,NORTH,MH_SV_ANDHERI_T38
MH_EEH_SION,2026-08-26T22:15:50+05:30,MH06GJ4334,0.95,taxi,silver,39.0,NORTH,MH_EEH_SION_T17
MH_EEH_KANJURMARG,2026-08-26T22:15:58+05:30,MH46T2269,0.87,car,silver,43.2,NORTH,MH_EEH_KANJURMARG_T563
MH_PEDDAR,2026-08-26T22:16:06+05:30,MH01W2415,0.95,car,silver,24.4,SOUTH,MH_PEDDAR_T510
MH_LBS_GHATKOPAR,2026-08-26T22:16:14+05:30,MH46ZK9606,0.86,car,white,26.1,NORTH,MH_LBS_GHATKOPAR_T972
MH_SV_KHAR,2026-08-26T22:16:15+05:30,MH46AV3895,0.98,taxi,white,26.8,NORTH,MH_SV_KHAR_T95
MH_WEH_SANTACRUZ,2026-08-26T22:16:20+05:30,MH47NC7373,0.99,truck,white,47.1,NORTH,MH_WEH_SANTACRUZ_T558
MH_SP_CHEMBUR,2026-08-26T22:16:30+05:30,MH06HZ8792,0.98,auto,silver,38.5,EAST,MH_SP_CHEMBUR_T52
MH_LBS_SION,2026-08-26T22:16:39+05:30,MH03MH3117,0.89,motorcycle,red,28.2,NORTH,MH_LBS_SION_T160
MH_WEH_KHAR,2026-08-26T22:16:44+05:30,MH05LS5259,0.85,car,red,40.2,NORTH,MH_WEH_KHAR_T440
MH_LBS_SION,2026-08-26T22:16:45+05:30,MH02H9945,0.86,car,red,29.3,NORTH,MH_LBS_SION_T562
MH_LBS_MULUND,2026-08-26T22:17:04+05:30,MH48BN6221,0.91,car,silver,24.6,NORTH,MH_LBS_MULUND_T221
MH_SV_MAHIM,2026-08-26T22:17:12+05:30,MH47BZ9637,0.85,car,brown,22.9,NORTH,MH_SV_MAHIM_T322
MH_SV_ANDHERI,2026-08-26T22:17:14+05:30,KA33HW6379,0.83,auto,white,28.3,NORTH,MH_SV_ANDHERI_T196
MH_SV_ANDHERI,2026-08-26T22:17:19+05:30,MH43XV4759,0.86,auto,brown,40.8,NORTH,MH_SV_ANDHERI_T250
MH_SP_VASHI,2026-08-26T22:17:24+05:30,MH04MR9048,0.85,motorcycle,black,37.3,EAST,MH_SP_VASHI_T469
MH_LBS_SION,2026-08-26T22:17:25+05:30,MH48B4259,0.91,car,silver,24.2,NORTH,MH_LBS_SION_T130
MH_EEH_KANJURMARG,2026-08-26T22:17:29+05:30,MH04D2392,0.8,motorcycle,silver,42.2,NORTH,MH_EEH_KANJURMARG_T228
MH_SV_SANTACRUZ,2026-08-26T22:17:32+05:30,MH03AM1073,0.88,motorcycle,white,26.2,NORTH,MH_SV_SANTACRUZ_T888
MH_LBS_KURLA,2026-08-26T22:17:33+05:30,GJ09HN4023,0.9,auto,red,29.4,NORTH,MH_LBS_KURLA_T924
MH_SP_MANKHURD,2026-08-26T22:17:34+05:30,MH02P6403,0.82,motorcycle,grey,42.1,EAST,MH_SP_MANKHURD_T817
MH_LBS_MULUND,2026-08-26T22:17:51+05:30,MH06UD1124,0.94,auto,silver,26.2,NORTH,MH_LBS_MULUND_T343
MH_SP_CHEMBUR,2026-08-26T22:18:16+05:30,GJ10SR5865,0.83,car,silver,39.9,EAST,MH_SP_CHEMBUR_T526
MH_EEH_VIKHROLI,2026-08-26T22:18:19+05:30,MH06AP1111,0.91,motorcycle,blue,36.5,NORTH,MH_EEH_VIKHROLI_T107
MH_SV_SANTACRUZ,2026-08-26T22:18:26+05:30,MH43M2608,0.87,car,black,27.5,NORTH,MH_SV_SANTACRUZ_T746
MH_SL_MID,2026-08-26T22:18:30+05:30,MH48H5732,0.81,car,blue,34.2,NORTH,MH_SL_MID_T684
MH_SL_WORLI,2026-08-26T22:18:35+05:30,MH43KC3763,0.98,auto,white,38.3,NORTH,MH_SL_WORLI_T664
MH_SV_SANTACRUZ,2026-08-26T22:18:39+05:30,GJ21BK7608,0.99,car,white,22.2,NORTH,MH_SV_SANTACRUZ_T92
MH_LBS_SION,2026-08-26T22:18:46+05:30,MH46JW7288,0.82,car,white,25.2,NORTH,MH_LBS_SION_T317
MH_PEDDAR,2026-08-26T22:18:49+05:30,MH02TD8111,0.95,taxi,brown,27.6,SOUTH,MH_PEDDAR_T69
MH_EEH_GHATKOPAR,2026-08-26T22:18:49+05:30,MH03S0954,0.86,bus,grey,43.3,NORTH,MH_EEH_GHATKOPAR_T825
MH_LBS_GHATKOPAR,2026-08-26T22:18:50+05:30,RJ20XB4986,0.9,car,black,27.9,NORTH,MH_LBS_GHATKOPAR_T317
MH_WEH_SANTACRUZ,2026-08-26T22:18:53+05:30,MH05LS5259,0.91,car,red,40.1,NORTH,MH_WEH_SANTACRUZ_T596
MH_SP_CHEMBUR,2026-08-26T22:18:54+05:30,MH04MB6859,0.89,taxi,grey,49.4,EAST,MH_SP_CHEMBUR_T459
MH_EEH_AIROLI,2026-08-26T22:18:56+05:30,MH05P0604,0.83,car,silver,43.7,NORTH,MH_EEH_AIROLI_T87
MH_COLABA,2026-08-26T22:19:01+05:30,DL13UD7299,0.94,car,blue,22.1,SOUTH,MH_COLABA_T218
MH_SP_VASHI,2026-08-26T22:19:09+05:30,GJ14KM4155,0.86,motorcycle,blue,35.5,EAST,MH_SP_VASHI_T186
MH_SV_JOGESHWARI,2026-08-26T22:19:11+05:30,MH03TA0078,0.89,car,white,25.5,NORTH,MH_SV_JOGESHWARI_T199
MH_EEH_KANJURMARG,2026-08-26T22:19:11+05:30,MH43AC8567,0.79,taxi,white,48.3,NORTH,MH_EEH_KANJURMARG_T277
MH_WEH_GOREGAON,2026-08-26T22:19:12+05:30,GJ28XK3250,0.96,motorcycle,silver,42.8,NORTH,MH_WEH_GOREGAON_T483
MH_PEDDAR,2026-08-26T22:19:17+05:30,MH06YT9853,0.93,car,black,22.8,SOUTH,MH_PEDDAR_T294
MH_SV_MAHIM,2026-08-26T22:19:28+05:30,MH46RU7061,0.81,car,black,27.0,NORTH,MH_SV_MAHIM_T147
MH_SP_MANKHURD,2026-08-26T22:19:29+05:30,MH01JX3449,0.99,car,white,40.5,EAST,MH_SP_MANKHURD_T473
MH_MAHIM_CSWY,2026-08-26T22:19:29+05:30,MH06RC9140,0.81,car,red,26.1,NORTH,MH_MAHIM_CSWY_T624
MH_SL_BANDRA,2026-08-26T22:19:30+05:30,MH06RE5601,0.87,auto,black,37.7,NORTH,MH_SL_BANDRA_T514
MH_SV_SANTACRUZ,2026-08-26T22:19:36+05:30,MH46AV3895,0.95,taxi,white,27.5,NORTH,MH_SV_SANTACRUZ_T104
MH_SL_WORLI,2026-08-26T22:19:43+05:30,MH04P3412,0.94,car,white,42.5,NORTH,MH_SL_WORLI_T334
MH_WEH_KHAR,2026-08-26T22:19:49+05:30,MH05F8345,0.94,motorcycle,white,26.4,NORTH,MH_WEH_KHAR_T153
MH_SV_JOGESHWARI,2026-08-26T22:19:58+05:30,MH06NK8997,0.82,car,white,24.8,NORTH,MH_SV_JOGESHWARI_T364
MH_SV_KHAR,2026-08-26T22:19:58+05:30,MH47NC7373,0.85,truck,white,28.9,NORTH,MH_SV_KHAR_T639
MH_LBS_MULUND,2026-08-26T22:20:08+05:30,MP31KN0122,0.82,car,white,23.9,NORTH,MH_LBS_MULUND_T364
MH_HAJIALI,2026-08-26T22:20:11+05:30,KA08ZQ9374,0.95,car,white,26.7,SOUTH,MH_HAJIALI_T52
MH_SP_VASHI,2026-08-26T22:20:15+05:30,GJ27MF4512,0.83,bus,blue,47.6,EAST,MH_SP_VASHI_T924
MH_SP_CHEMBUR,2026-08-26T22:20:24+05:30,MH48D7132,0.9,car,white,39.3,EAST,MH_SP_CHEMBUR_T358
MH_EEH_AIROLI,2026-08-26T22:20:25+05:30,MH03CQ3423,0.93,taxi,white,45.1,NORTH,MH_EEH_AIROLI_T34
MH_PEDDAR,2026-08-26T22:20:28+05:30,MH06G7850,0.84,car,silver,25.6,SOUTH,MH_PEDDAR_T142
MH_MAHIM_CSWY,2026-08-26T22:20:29+05:30,MH05XG8917,0.81,motorcycle,blue,22.8,NORTH,MH_MAHIM_CSWY_T122
MH_SP_CHEMBUR,2026-08-26T22:20:37+05:30,MH43B6933,0.83,car,white,35.6,EAST,MH_SP_CHEMBUR_T946
MH_SP_MANKHURD,2026-08-26T22:20:41+05:30,MH48ND4585,0.89,taxi,white,34.8,EAST,MH_SP_MANKHURD_T70
MH_WEH_GOREGAON,2026-08-26T22:20:45+05:30,MH01UC0471,0.95,truck,white,46.5,NORTH,MH_WEH_GOREGAON_T374
MH_EEH_KANJURMARG,2026-08-26T22:20:49+05:30,MH04Q5796,0.95,motorcycle,white,45.8,NORTH,MH_EEH_KANJURMARG_T519
MH_WEH_KHAR,2026-08-26T22:21:04+05:30,MH06WT1036,0.89,bus,black,41.4,NORTH,MH_WEH_KHAR_T430
MH_SV_KHAR,2026-08-26T22:21:06+05:30,MH03AM1073,0.88,motorcycle,white,26.0,NORTH,MH_SV_KHAR_T832
MH_SV_MAHIM,2026-08-26T22:21:09+05:30,MH02S5546,0.81,taxi,black,25.8,NORTH,MH_SV_MAHIM_T187
MH_SV_JOGESHWARI,2026-08-26T22:21:11+05:30,MH48W1040,0.8,car,blue,21.5,NORTH,MH_SV_JOGESHWARI_T196
MH_SL_WORLI,2026-08-26T22:21:12+05:30,MH43E1237,0.94,car,grey,32.9,NORTH,MH_SL_WORLI_T58
MH_MARINE,2026-08-26T22:21:12+05:30,MH03G3626,0.92,car,white,27.8,SOUTH,MH_MARINE_T183
MH_LBS_SION,2026-08-26T22:21:16+05:30,MH04K2796,0.86,car,silver,29.8,NORTH,MH_LBS_SION_T22
MH_LBS_MULUND,2026-08-26T22:21:27+05:30,MH43RK5890,0.83,car,silver,24.5,NORTH,MH_LBS_MULUND_T447
MH_SV_SANTACRUZ,2026-08-26T22:21:29+05:30,MH01EW2181,0.94,auto,brown,29.2,NORTH,MH_SV_SANTACRUZ_T96
MH_SV_KHAR,2026-08-26T22:21:30+05:30,MH04TQ3229,0.98,car,grey,21.1,NORTH,MH_SV_KHAR_T166
MH_EEH_AIROLI,2026-08-26T22:21:32+05:30,MH05J6769,0.94,motorcycle,grey,46.5,NORTH,MH_EEH_AIROLI_T156
MH_SV_ANDHERI,2026-08-26T22:21:33+05:30,MH06QN5647,0.95,truck,blue,26.7,NORTH,MH_SV_ANDHERI_T855
MH_SV_JOGESHWARI,2026-08-26T22:21:38+05:30,KA33HW6379,0.88,auto,white,27.4,NORTH,MH_SV_JOGESHWARI_T167
MH_SP_MANKHURD,2026-08-26T22:21:44+05:30,MH06HZ8792,0.93,auto,silver,41.5,EAST,MH_SP_MANKHURD_T50
MH_LBS_BHANDUP,2026-08-26T22:21:48+05:30,RJ28HA0354,0.86,car,silver,29.5,NORTH,MH_LBS_BHANDUP_T803
MH_EEH_MULUND,2026-08-26T22:21:53+05:30,MH48X0779,0.85,motorcycle,red,46.7,NORTH,MH_EEH_MULUND_T541
MH_CST,2026-08-26T22:22:24+05:30,MH04V8626,0.98,car,brown,22.8,SOUTH,MH_CST_T660
MH_SP_VASHI,2026-08-26T22:22:26+05:30,MH46A5222,0.9,auto,white,36.9,EAST,MH_SP_VASHI_T940
MH_WEH_BORIVALI,2026-08-26T22:22:27+05:30,MH02A0171,0.92,car,silver,35.9,NORTH,MH_WEH_BORIVALI_T379
MH_SL_BANDRA,2026-08-26T22:22:38+05:30,MH48H5732,0.85,car,blue,33.1,NORTH,MH_SL_BANDRA_T740
MH_SV_ANDHERI,2026-08-26T22:22:45+05:30,MH02K3810,0.97,car,black,23.2,NORTH,MH_SV_ANDHERI_T5
MH_WORLI_NAKA,2026-08-26T22:22:49+05:30,MH46P6750,0.81,motorcycle,white,26.6,SOUTH,MH_WORLI_NAKA_T455
MH_WEH_BANDRA,2026-08-26T22:22:51+05:30,MH05F8345,0.86,motorcycle,white,43.2,NORTH,MH_WEH_BANDRA_T76
MH_MAHIM_CSWY,2026-08-26T22:23:09+05:30,MH01L1424,0.83,motorcycle,black,25.0,NORTH,MH_MAHIM_CSWY_T493
MH_WEH_SANTACRUZ,2026-08-26T22:23:11+05:30,MH06WT1036,0.8,bus,black,43.1,NORTH,MH_WEH_SANTACRUZ_T584
MH_WEH_BORIVALI,2026-08-26T22:23:13+05:30,MH04Q8309,0.92,motorcycle,white,43.6,NORTH,MH_WEH_BORIVALI_T440
MH_SP_MANKHURD,2026-08-26T22:23:19+05:30,GJ10SR5865,0.88,car,silver,44.7,EAST,MH_SP_MANKHURD_T483
MH_SL_MID,2026-08-26T22:23:21+05:30,MH04P3412,0.8,car,white,41.6,NORTH,MH_SL_MID_T448
MH_EEH_CHEMBUR,2026-08-26T22:23:28+05:30,MH06GJ4334,0.87,taxi,silver,39.1,NORTH,MH_EEH_CHEMBUR_T18
MH_WEH_SANTACRUZ,2026-08-26T22:23:32+05:30,MH47HE5620,0.83,car,red,37.3,NORTH,MH_WEH_SANTACRUZ_T22
MH_EEH_GHATKOPAR,2026-08-26T22:23:39+05:30,MH06AP1111,0.91,motorcycle,blue,42.1,NORTH,MH_EEH_GHATKOPAR_T109
MH_LBS_BHANDUP,2026-08-26T22:23:39+05:30,MH05U2548,0.98,taxi,white,43.8,NORTH,MH_LBS_BHANDUP_T777
MH_LBS_GHATKOPAR,2026-08-26T22:23:51+05:30,MH46P4692,0.81,car,silver,27.5,NORTH,MH_LBS_GHATKOPAR_T290
MH_PEDDAR,2026-08-26T22:23:59+05:30,KA08ZQ9374,0.89,car,white,27.2,SOUTH,MH_PEDDAR_T59
MH_SP_CHEMBUR,2026-08-26T22:24:11+05:30,MH46EE4423,0.86,motorcycle,silver,58.3,EAST,MH_SP_CHEMBUR_T557
MH_EEH_CHEMBUR,2026-08-26T22:24:13+05:30,MH47QJ9857,0.79,car,grey,43.8,NORTH,MH_EEH_CHEMBUR_T422
MH_HAJIALI,2026-08-26T22:24:15+05:30,MH06G7850,0.81,car,silver,26.0,SOUTH,MH_HAJIALI_T123
MH_SV_BANDRA,2026-08-26T22:24:27+05:30,MH02S5546,0.92,taxi,black,29.5,NORTH,MH_SV_BANDRA_T294
MH_MARINE,2026-08-26T22:24:28+05:30,MH02TD8111,0.83,taxi,brown,28.6,SOUTH,MH_MARINE_T68
MH_SP_VASHI,2026-08-26T22:24:33+05:30,MH48J6564,0.95,motorcycle,red,49.6,EAST,MH_SP_VASHI_T310
MH_WEH_BANDRA,2026-08-26T22:24:35+05:30,MH43M4188,0.86,truck,blue,41.0,NORTH,MH_WEH_BANDRA_T287
MH_SV_SANTACRUZ,2026-08-26T22:24:38+05:30,MH02YQ5487,0.88,truck,grey,25.7,NORTH,MH_SV_SANTACRUZ_T655
MH_EEH_SION,2026-08-26T22:24:50+05:30,MH43J7632,0.8,car,white,42.9,NORTH,MH_EEH_SION_T277
MH_SL_BANDRA,2026-08-26T22:24:50+05:30,MH03TA6969,0.92,taxi,white,24.5,NORTH,MH_SL_BANDRA_T697
MH_EEH_GHATKOPAR,2026-08-26T22:24:53+05:30,MH04MB6859,0.88,taxi,grey,42.3,NORTH,MH_EEH_GHATKOPAR_T284
MH_SV_BANDRA,2026-08-26T22:24:54+05:30,MH47NC7373,0.93,truck,white,29.6,NORTH,MH_SV_BANDRA_T527
MH_SP_VASHI,2026-08-26T22:25:03+05:30,MH03F0149,0.85,motorcycle,black,39.4,EAST,MH_SP_VASHI_T551
MH_SP_MANKHURD,2026-08-26T22:25:12+05:30,MH48D7132,0.96,car,white,41.2,EAST,MH_SP_MANKHURD_T338
MH_SL_MID,2026-08-26T22:25:23+05:30,MH43E1237,0.81,car,grey,37.0,NORTH,MH_SL_MID_T89
MH_MAHIM_CSWY,2026-08-26T22:25:25+05:30,MH06RE5601,0.97,auto,black,26.3,NORTH,MH_MAHIM_CSWY_T380
MH_SV_SANTACRUZ,2026-08-26T22:25:27+05:30,MH04TQ3229,0.83,car,grey,22.7,NORTH,MH_SV_SANTACRUZ_T186
MH_LBS_KURLA,2026-08-26T22:25:36+05:30,MH03MH3117,0.94,motorcycle,red,27.7,NORTH,MH_LBS_KURLA_T224
MH_WEH_KHAR,2026-08-26T22:25:38+05:30,MH47HE5620,0.89,car,red,44.9,NORTH,MH_WEH_KHAR_T20
MH_SP_VASHI,2026-08-26T22:25:39+05:30,UP05VX7985,0.88,motorcycle,white,38.1,EAST,MH_SP_VASHI_T87
MH_MARINE,2026-08-26T22:25:41+05:30,MH06YT9853,0.84,car,black,21.8,SOUTH,MH_MARINE_T287
MH_SP_CHEMBUR,2026-08-26T22:25:43+05:30,MH46U0985,0.85,car,grey,40.6,EAST,MH_SP_CHEMBUR_T535
MH_LBS_BHANDUP,2026-08-26T22:25:44+05:30,MH06UD1124,0.83,auto,silver,29.5,NORTH,MH_LBS_BHANDUP_T489
MH_EEH_MULUND,2026-08-26T22:26:14+05:30,MH48D5999,0.94,car,black,37.1,NORTH,MH_EEH_MULUND_T265
MH_SV_MALAD,2026-08-26T22:26:17+05:30,MP02WS4728,0.81,car,grey,24.1,NORTH,MH_SV_MALAD_T438
MH_LBS_GHATKOPAR,2026-08-26T22:26:18+05:30,GJ09HN4023,0.95,auto,red,25.9,NORTH,MH_LBS_GHATKOPAR_T1079
MH_SL_MID,2026-08-26T22:26:19+05:30,MH43SK5509,0.9,car,grey,36.0,NORTH,MH_SL_MID_T126
MH_WEH_VILEPARLE,2026-08-26T22:26:25+05:30,MH06WT1036,0.97,bus,black,40.4,NORTH,MH_WEH_VILEPARLE_T669
MH_SV_JOGESHWARI,2026-08-26T22:26:27+05:30,MH06QN5647,0.81,truck,blue,24.2,NORTH,MH_SV_JOGESHWARI_T733
MH_WEH_DAHISAR,2026-08-26T22:26:29+05:30,MH04Q8309,0.98,motorcycle,white,45.9,NORTH,MH_WEH_DAHISAR_T207
MH_LBS_BHANDUP,2026-08-26T22:26:42+05:30,MH43TQ5457,0.89,motorcycle,white,20.2,NORTH,MH_LBS_BHANDUP_T589
MH_LBS_KURLA,2026-08-26T22:26:43+05:30,MH03S0954,0.84,bus,grey,27.9,NORTH,MH_LBS_KURLA_T920
MH_CST,2026-08-26T22:26:45+05:30,MH03G3626,0.88,car,white,21.4,SOUTH,MH_CST_T146
MH_SV_BANDRA,2026-08-26T22:26:45+05:30,MH03AM1073,0.87,motorcycle,white,24.8,NORTH,MH_SV_BANDRA_T688
MH_LBS_SION,2026-08-26T22:26:46+05:30,MH06W8588,0.92,auto,black,25.6,NORTH,MH_LBS_SION_T412
MH_SV_SANTACRUZ,2026-08-26T22:26:49+05:30,MH05D9048,0.81,motorcycle,red,23.4,NORTH,MH_SV_SANTACRUZ_T34
MH_SP_CHEMBUR,2026-08-26T22:27:04+05:30,MH04P3196,0.88,motorcycle,silver,46.2,EAST,MH_SP_CHEMBUR_T468
MH_WEH_KHAR,2026-08-26T22:27:12+05:30,MH43M4188,0.92,truck,blue,38.1,NORTH,MH_WEH_KHAR_T576
MH_LBS_KURLA,2026-08-26T22:27:15+05:30,MH48B4259,0.93,car,silver,24.9,NORTH,MH_LBS_KURLA_T172
MH_SP_MANKHURD,2026-08-26T22:27:23+05:30,MH46EE4423,0.93,motorcycle,silver,70.1,EAST,MH_SP_MANKHURD_T506
